,revision_id,entity_id,entity_label,value_id,change_target,property_id,property_label,old_value,old_value_label,new_value,new_value_label,datatype,action,target,instance_of_main_entity,latest_description,new_value_description,old_value_description,label,subclass_of_main_entity,length_diff_abs,token_count_old,token_count_new,token_overlap,old_in_new,new_in_old,levenshtein_distance,edit_distance_ratio,complete_replacement,structure_similarity,high_token_overlap,full_cosine_similarity,label_cosine_similarity,description_cosine_similarity,new_value_part_of_old_value,old_value_part_of_new_value,new_value_subclass_old_value,old_value_subclass_new_value,new_value_has_parts_old_value,old_value_has_parts_new_value,new_value_located_in_old_value,old_value_located_in_new_value,new_value_is_metaclass_for_old_value,old_value_is_metaclass_for_new_value
4612,532508118,376896,Grenelle,Q376896$87F9EDB7-D57D-4E13-8723-D6846A592185,,31,instance of,"""Q252916""",administrative quarter of Paris,"""Q22575704""",administrative quarter,wikibase-entityid,UPDATE,PROPERTY_VALUE,administrative quarter of Paris,district of Paris,"subdivision of a (simple) commune in France, or of one of its municipal arrondissements, or (in merged communes) of one of its associated or delegated communes","subdivision of arrondissements in Paris, France",unrefinement,,9,4,2,0.5,0,1,9,0.2903225806451613,0,0.5,0,0.9607277,0.7128093,0.733848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4616,2251950126,72717,Elia Kazan,Q72717$52A3E574-D2D7-470D-9FBB-710A7BBBD7D5,,735,given name,"""Q16947019""",Elia,"""Q11878157""",Elias,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American director and actor (1909–2003),male given name,unisex given name,property_value_update,,1,1,1,0.0,1,0,1,0.2,0,1.0,0,0.969952,0.37180692,0.5880506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621,2143738328,70757,Anton Kaindl,Q70757$11e5b076-4fa6-41ee-970d-9351865eb91c,,1399,convicted of,"""Q135010""",war crime,"""Q173462""",crime against humanity,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German SS officer and commandant of the Sachsenhausen concentration camp (1902-1948),grave wrongful act as part of a widespread or systematic attack directed against any civilian population,individual act constituting a serious violation of the laws of war,property_value_update,,13,2,3,0.25,0,0,19,0.8636363636363636,0,0.6666666666666667,0,0.9707395,0.60202026,0.6398914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4622,1142253039,465004,Rob Lee,Q465004$520C49AF-7836-4C42-9613-96DE372F5499,,19,place of birth,"""Q84""",London,"""Q939617""",West Ham,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,English association football player (born 1966),"district of the London Borough of Newham in East London, England",capital and largest city of England and the United Kingdom,refinement,,2,1,2,0.0,0,0,8,1.0,1,0.5,0,0.9694237,0.5371744,0.47212702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,2257491730,323760,Gulf of Gabès,Q323760$1cb7bf48-4268-9f90-9475-5c56b6e287bf,,361,part of,"""Q4918""",Mediterranean Sea,"""Q3306208""",Sea of Sicily,wikibase-entityid,UPDATE,PROPERTY_VALUE,gulf,bay in Tunisia,sea,"sea between Europe, Africa and Asia",refinement,,4,2,3,0.25,0,0,16,0.9411764705882353,0,0.6666666666666667,0,0.9611608,0.78923523,0.5774512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,2078657341,188962,James Naismith,q188962$4EC887E3-A823-4D99-923D-2E678D686A86,,20,place of death,"""Q493840""",Lawrence,"""Q64""",Berlin,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Canadian-American coach; inventor of basketball,"federated state, capital and largest city of Germany","city in and county seat of Douglas County, Kansas, United States",property_value_update,,2,1,1,0.0,0,0,7,0.875,1,1.0,0,0.68098533,0.15044105,0.20168182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4638,1866939865,214992,Aalesunds FK,Q214992$3b8a9461-4028-befc-3a20-d23757de07c2,,159,headquarters location,"""Q62266""",Ålesund Municipality,"""Q42900680""",Ålesund,wikibase-entityid,UPDATE,PROPERTY_VALUE,association football club,"association football club in Aalesund, Norway",town in Norway,"municipality in Møre og Romsdal, Norway",refinement,,13,2,1,0.5,0,1,13,0.65,0,0.5,0,0.9619256,0.826036,0.6472926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4649,745657613,110810,Ernst Zörner,Q110810$E2333C06-7E46-4A86-AFB5-917A93B06B70,,607,participated in conflict,"""Q361""",World War I,"""Q362""",World War II,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German politician (1895-1945),1939–1945 global conflict,"global war originating in Europe, 1914–1918",property_value_update,,1,3,3,0.5,1,0,1,0.08333333333333333,0,1.0,0,0.98172766,0.7879029,0.67659104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,12126215,14742,Julia Kykkänen,q14742$7CBE9661-19A8-4511-BA26-3774D525F985,,19,place of birth,"""Q971536""",Lahti sub-region,"""Q28911""",Lahti,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Finnish ski jumper,city in the region of Päijänne Tavastia in Finland,sub-region of Finland,link_change,,11,2,1,0.5,0,1,11,0.6875,0,0.5,0,0.9655007,0.6131857,0.5741024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,1344156324,225137,2007 America's Cup,Q225137$158723be-4e12-715a-0e3e-2de952db160d,,1346,winner,"""Q6116316""",Alinghi (SUI 100),"""Q688545""",Alinghi,wikibase-entityid,UPDATE,PROPERTY_VALUE,sports season,32nd America's Cup yacht race,Sailing competition syndicate,Competition sailboat,link_change,,10,3,1,0.3333333333333333,0,1,10,0.5882352941176471,0,0.33333333333333337,0,0.96297055,0.735175,0.8352488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,6154263,301838,Aaron Chorin,q301838$18DCC3D6-A6EF-475B-A163-194FE92D6640,,20,place of death,"""Q179559""",Arad County,"""Q173591""",Arad,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Hungarian rabbi,"city in Arad County, Romania",county in Romania,refinement,,7,2,1,0.5,0,1,7,0.6363636363636364,0,0.5,0,0.9649071,0.72182405,0.79314375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4681,9812127,1800,Kochi,q1800$6AED0A65-AAA7-4486-8760-69CEE59D092B,,17,country,"""Q6019237""",India East Syriac ecclesiastical province,"""Q6019242""",India,wikibase-entityid,UPDATE,PROPERTY_VALUE,"big city, city","city in Kerala, India",British Army battle honour,ecclesiastical province of the Church of the East (East Syriac ecclesiastical province),link_change,,36,5,1,0.2,0,1,36,0.8780487804878049,0,0.19999999999999996,0,0.9033328,0.43733138,0.0957274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4688,1876857841,450980,Servais Knaven,Q450980$e6b9a9a1-4059-7968-2ea5-96ad17b1ef30,,6087,coach of sports team,"""Q116689119""",2023 AG Insurance-Soudal Quick-Step Team,"""Q61747858""",AG Insurance-Soudal Team,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Dutch cyclist,Dutch cycling team,cycling team season,link_change,,16,5,3,0.6,0,0,16,0.4,0,0.6,0,0.9842746,0.84058565,0.73323643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4689,1177451008,153905,Paul Celan,Q153905$d1dfef39-4ee5-7312-2f12-daf9649aa917,,106,occupation,"""Q35760""",essayist,"""Q11774202""",essayist,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,French-Romanian poet and translator,person who writes essays,piece of writing often written from an author's personal point of view,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.98234385,0.99999994,0.58533275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4708,548271700,545,Baltic Sea,Q545$f8499d65-4aa9-e60e-da53-0dd526ef2374,,31,instance of,"""Q1973404""",adjacent sea,"""Q165""",sea,wikibase-entityid,UPDATE,PROPERTY_VALUE,"mediterranean sea, marginal sea, inland sea",sea in Northern Europe,large body of saline water,sea connected with the oceans but semi-enclosed by land,unrefinement,,9,2,1,0.5,0,1,9,0.75,0,0.5,0,0.9674213,0.6789452,0.39824355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,51531499,3044,Charlemagne,q3044$e284e639-4724-1260-1481-ffed6a12fb76,,20,place of death,"""Q1007920""",Aachen I,"""Q1017""",Aachen,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"king of Franks, regarded as the first Holy Roman Emperor (747–814)","city in North Rhine-Westphalia, Germany",electoral constituency,link_change,,2,2,1,0.5,0,1,2,0.25,0,0.5,0,0.9718369,0.9615008,0.21117291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4713,81493260,13210,Russian Sign Language,q13210$6dc31f5d-472a-089f-a712-98b223bdc6f8,,31,instance of,"""Q34228""",sign language,"""Q34770""",language,wikibase-entityid,UPDATE,PROPERTY_VALUE,"sign language, language, modern language",sign language of the deaf community in Russia,"particular system of communication, often named for the region or peoples that use it",language which uses manual communication and body language to convey meaning,unrefinement,French Sign Language family,5,2,1,0.5,0,1,5,0.38461538461538464,0,0.5,0,0.9874693,0.54732466,0.44073564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4718,2207503538,230190,Samantha Morton,Q230190$5F898D65-926D-42E8-9C2D-F51C6A49173E,,106,occupation,"""Q2259451""",stage actor,"""Q33999""",actor,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,British actress,"person who acts in a dramatic or comic production and works in film, television, theatre, or radio",actor who performs live before an in-person audience,unrefinement,,6,2,1,0.5,0,1,6,0.5454545454545454,0,0.5,0,0.95280963,0.81834483,0.5378001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4720,2257973303,127252,MakSim,Q127252$e54ff837-4c4b-96fd-205d-a6f2339f7d58,,734,family name,"""Q21496490""",Abrosimova,"""Q12075722""",Abrosimova,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Russian singer,female family name,family name,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.9852483,1.0,0.8408762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,500809476,387259,De Bello Africo,Q387259$91DA49AF-74AB-4D76-BA00-46D94F585473,,136,genre,"""Q309""",history,"""Q30277550""",historiography,wikibase-entityid,UPDATE,PROPERTY_VALUE,literary work,book by author of Bellum Africum,"written body or collection of historical research works on a particular subject realized by historians, also included among their own objects of studies",past events and their tracks or records,property_value_update,,7,1,1,0.0,0,0,7,0.5,1,1.0,0,0.9622886,0.602602,0.35519028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4737,1329724623,170598,Andean Condor,q170598$5400C01F-EB41-45D9-BC93-127D5BAB04ED,,141,IUCN conservation status,"""Q719675""",Near Threatened,"""Q278113""",Vulnerable,wikibase-entityid,UPDATE,PROPERTY_VALUE,taxon,species of bird,IUCN conservation category,IUCN conservation category,property_value_update,,5,2,1,0.0,0,0,12,0.8,1,0.5,0,0.98169035,0.43242514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4739,276753031,83243,Jebsheim,Q83243$60934228-45df-c54e-b2c8-724206d61c6a,,47,shares border with,"""Q325085""",Holtzwihr,"""Q148166""",Riedwihr,wikibase-entityid,UPDATE,PROPERTY_VALUE,commune of France,"commune in Haut-Rhin, France","former commune in Haut-Rhin, France","former commune in Haut-Rhin, France",property_value_update,,1,1,1,0.0,0,0,5,0.5555555555555556,1,1.0,0,0.9722073,0.49920008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4747,2017788811,272464,Princess Elisabeth of Thurn and Taxis,Q272464$C261A41E-FDE8-4B02-A9FA-5D56A506C778,,27,country of citizenship,"""Q183""",Germany,"""Q154195""",Kingdom of Bavaria,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Duchess of Braganza (1860–1881),"kingdom in Central Europe between 1806 and 1918, from January 1871 part of the German Empire",country in Central Europe,property_value_update,,11,1,3,0.0,0,0,15,0.8333333333333334,1,0.33333333333333337,0,0.9586142,0.5351499,0.46164504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4754,402338961,56019,military rank,Q56019$89c449f9-4e34-b2a9-660e-46ba7f81101e,,279,subclass of,"""Q4120621""",rank,"""Q526719""",ranking,wikibase-entityid,UPDATE,PROPERTY_VALUE,"rank, second-order class",element of hierarchy in armed forces,process of ordering items in a set by criteria,level in a hierarchy,property_value_update,rank,3,1,1,0.0,1,0,3,0.42857142857142855,0,1.0,0,0.9659106,0.8189123,0.17649221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4762,761054107,307701,Abdalá Bucaram Ortiz,Q307701$38F86EA9-F7A0-4F3C-BC1E-0F29AA9BE889,,19,place of birth,"""Q2900""",Quito,"""Q43509""",Guayaquil,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,President of Ecuador (1996 - 1997),city of Ecuador,capital of Ecuador,property_value_update,,4,1,1,0.0,0,0,7,0.7777777777777778,1,1.0,0,0.96475583,0.29231182,0.8274658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4764,1292517291,104622,Tawakkol Karman,Q104622$0f9622ca-4a10-476a-ad14-cbd6a7124c17,,140,religion or worldview,"""Q1841""",Catholicism,"""Q47740""",Muslim,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"Yemeni journalist, politician, human rights activist, and Nobel Peace Prize recipient",adherent of the religion of Islam,Christian doctrine professed by the Catholic Church,property_value_update,,5,1,1,0.0,0,0,8,0.7272727272727273,1,1.0,0,0.9534153,0.5114558,0.31914002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4765,1178416579,208429,1984,q208429$D99A6BC1-3105-484E-A7AA-29D898327573,,31,instance of,"""Q208569""",studio album,"""Q482994""",album,wikibase-entityid,UPDATE,PROPERTY_VALUE,album,1984 studio album by Van Halen,"grouping of album releases by an artist usually released at the same time with the same title and tracks but in different formats for consumption (digital, CD, LP)",album type of audio recordings made up of tracks recorded in a recording studio,unrefinement,,7,2,1,0.5,0,1,7,0.5833333333333334,0,0.5,0,0.9621051,0.7634937,0.5927056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4768,819748067,17499,Cesc Fàbregas,Q17499$ff0b08c0-44fc-8c60-d8e1-26edebb74cf9,,734,family name,"""Q21451997""",Fàbregas,"""Q60148513""",Fàbregas,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Spanish professional footballer player and manager,family name,family name,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.9949888,1.0000001,0.99999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4776,1819101472,333662,"Thomas Osborne, 1st Duke of Leeds",Q333662$cf63da59-8d90-46e0-8240-cd7aed9cec2a,,97,noble title,"""Q185902""",viscount,"""Q927300""",Duke of Leeds,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"English statesman, born 1632",title in the Peerage of England,title of nobility,property_value_update,,5,1,3,0.0,0,0,12,0.9230769230769231,1,0.33333333333333337,0,0.96971333,0.42557514,0.70025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4777,5796791,30,United States,q30$8873F48D-8101-4F04-BC1D-3EF9CFE80FA1,,47,shares border with,"""Q82112""",State of Mexico,"""Q96""",Mexico,wikibase-entityid,UPDATE,PROPERTY_VALUE,"constitutional republic, country, democratic republic, federal republic, historical unrecognized state, sovereign state, superpower",country located primarily in North America,country in North America,most populous state of Mexico,unrefinement,,9,3,1,0.3333333333333333,0,1,9,0.6,0,0.33333333333333337,0,0.9731625,0.7724984,0.40331176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4779,731569096,4350,Melissa Fahn,Q4350$18EDAA98-F180-4D08-AB97-D3422A03855D,,106,occupation,"""Q2405480""",voice actor,"""Q33999""",actor,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American actress,"person who acts in a dramatic or comic production and works in film, television, theatre, or radio","person who provides voice-overs for a character in films, animation, video games, or in other media",unrefinement,,6,2,1,0.5,0,1,6,0.5454545454545454,0,0.5,0,0.94136906,0.79360366,0.619075,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4788,2002662944,96958,Lea Ackermann,Q96958$9fe54d01-47d4-b13b-f927-e695c2c6b6d1,,106,occupation,"""Q28692502""",women's rights activist,"""Q15253558""",activist,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German Roman Catholic nun and anti-forced-prostitution activist (1937–2023),"person working with promoting or impeding, or causing social, political, economic, or environmental change",person who advocates women's rights,unrefinement,,15,3,1,0.3333333333333333,0,1,15,0.6521739130434783,0,0.33333333333333337,0,0.96898973,0.69399786,0.31768382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4792,2210968762,61431,Ernest Frederick of Saxe-Coburg-Saalfeld,q61431$DB6223EC-E3AF-44D2-B62A-6470EA942EC0,,27,country of citizenship,"""Q183""",Germany,"""Q700663""",Saxe-Coburg-Saalfeld,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Duke of Saxe-Coburg-Saalfeld (1724–1800),"Saxon duchy, 1735–1826",country in Central Europe,property_value_update,,13,1,1,0.0,0,0,17,0.85,1,1.0,0,0.9693709,0.44529986,0.27608067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4793,773656717,445239,Mary Haas,q445239$66BB0299-53D3-41C2-86F1-ACA269C33933,,20,place of death,"""Q107146""",Alameda County,"""Q490744""",Alameda,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American linguist; studied historical linguistics (1910–1996),"city in Alameda County, California, United States","county in California, United States",refinement,,7,2,1,0.5,0,1,7,0.5,0,0.5,0,0.9279164,0.7881644,0.61785954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4794,1825527374,61624,Rosi Mittermaier,Q61624$FD040813-7283-4C44-9334-12B63EED45CD,,1344,participant in,"""Q1222456""",alpine skiing at the 1976 Winter Olympics – women's downhill,"""Q9651""",1976 Winter Olympics,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German alpine skier (1950–2023),"12th edition of Winter Olympics, in Innsbruck, Austria",women's Downhill events at the Olympics,unrefinement,,40,10,3,0.3,0,1,40,0.6666666666666666,0,0.30000000000000004,0,0.94946516,0.71638966,0.44242114,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4808,414151468,433634,Rock carvings at Alta,Q433634$a43df731-4b48-9d13-2251-26945a6eefd7,,31,instance of,"""Q214334""",cave painting,"""Q3305213""",painting,wikibase-entityid,UPDATE,PROPERTY_VALUE,"petroglyph, rock art",cave paintings located in and around the municipality of Alta in the county of Finnmark in northern Norway,"visual artwork, surface artistically covered with paint",paintings found on cave walls and ceilings,unrefinement,,5,2,1,0.5,0,1,5,0.38461538461538464,0,0.5,0,0.99080515,0.6623716,0.47427875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4815,1361518449,437787,Jonatha Brooke,Q437787$38935E54-682A-463A-BA05-1EC6A0DD5470,,19,place of birth,"""Q1204""",Illinois,"""Q1297""",Chicago,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American singer-songwriter and musician,"city and county seat of Cook County, Illinois, United States of America",state of the United States of America,unrefinement,,1,1,1,0.0,0,0,7,0.875,1,1.0,0,0.6601371,0.72582126,0.30545017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4825,1734615861,188806,Kitakyushu,Q188806$552810fb-4add-9431-40b0-0d3210902f9f,,31,instance of,"""Q2264924""",port city,"""Q494721""",city of Japan,wikibase-entityid,UPDATE,PROPERTY_VALUE,"big city, city designated by government ordinance, city of Japan, port city","city in Fukuoka Prefecture, Japan",administrative division of Japan,city or town which has a port,refinement,,4,2,3,0.25,0,0,12,0.9230769230769231,0,0.6666666666666667,0,0.97820985,0.41165465,0.048134204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4836,1569689976,33292,Berdiansk,Q33292$B49AC5CD-148C-4429-89D8-0084C6EFD6ED,,190,twinned administrative body,"""Q33292""",Berdiansk,"""Q106583""",Bielsko-Biała,wikibase-entityid,UPDATE,PROPERTY_VALUE,"big city, city ​​in Ukraine",City and seaport in Ukraine,"city in Silesian Voivodeship, Poland",City and seaport in Ukraine,property_value_update,,4,1,1,0.0,0,0,10,0.7692307692307693,1,1.0,0,0.93305206,0.30376422,0.33736408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4838,1695307434,2607,Erich Honecker,Q2607$4aceb8f2-412f-668f-7fd4-60e107ce3ed1,,27,country of citizenship,"""Q851""",Saudi Arabia,"""Q183""",Germany,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"former leader of East Germany, General Secretary of the Socialist Unity Party (1976-1989)",country in Central Europe,country in West Asia,property_value_update,,5,2,1,0.0,0,0,11,0.9166666666666666,1,0.5,0,0.974425,0.640769,0.53574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4842,2334922348,420449,"(2E,6E)-farnesol",Q420449$8D967760-90DF-4917-BA08-991F761929EA,,279,subclass of,"""Q60194891""","(2E/Z,6E/Z)-farnesol","""Q115946400""","(2E/Z,6E)-farnesol",wikibase-entityid,UPDATE,PROPERTY_VALUE,"(2E/Z,6E)-farnesol, type of chemical entity",chemical compound,group of stereoisomers,group of stereoisomers,refinement,"(2E/Z,6E)-farnesol",2,1,1,0.0,0,0,2,0.1,1,1.0,0,0.99042976,0.987832,0.9999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
